id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1758056852296958054,tweet,2024-02-15,Thu Feb 15 09:13:11 +0000 2024,17,46,252,,"2/25（日）に撮影会があります📸
これが最後のイベントになります！
1人で長い時間なのドキドキなのと、誰も会いにきてくれなかったらさみしいのでぜひ会いにきてくれたらうれしいです、、( ᵕ̩̩ㅅᵕ̩̩ )( ᵕ̩̩ㅅᵕ̩̩ )",https://x.com/harada_suzuka/status/1758056852296958054
1758021463087763594,reply,2024-02-15,Thu Feb 15 06:52:33 +0000 2024,6,5,118,,今日18時頃お知らせあります( ᵕ̩̩ㅿᵕ̩̩),https://x.com/harada_suzuka/status/1758021463087763594
1758017901989372159,tweet,2024-02-15,Thu Feb 15 06:38:24 +0000 2024,33,66,945,https://pbs.twimg.com/media/GGW70bXbcAAK8QU.jpg,ひつじになりました-` ̗ 🐏 ̖ ´- ,https://x.com/harada_suzuka/status/1758017901989372159
1757746866626920923,tweet,2024-02-14,Wed Feb 14 12:41:25 +0000 2024,21,46,794,https://pbs.twimg.com/media/GGTFdE-a4AEUpom.jpg,"ハッピーバレンタイン♡🍫
リミスタありがとうございました🫶🏻 ",https://x.com/harada_suzuka/status/1757746866626920923
1757730055978156385,tweet,2024-02-14,Wed Feb 14 11:34:37 +0000 2024,3,4,96,,これからでますー！,https://x.com/harada_suzuka/status/1757730055978156385
1756610630877085916,tweet,2024-02-11,Sun Feb 11 09:26:25 +0000 2024,8,23,217,,"ずーちゃんの投稿動画を楽しみましょう！#TikTok 

TikTok載せました꜀(^. .^꜀  )꜆੭",https://x.com/harada_suzuka/status/1756610630877085916
1756319794733994284,tweet,2024-02-10,Sat Feb 10 14:10:44 +0000 2024,25,7,235,,"配信ありがとうございました！！
寒いからあったかくして寝るんだよー😴😴",https://x.com/harada_suzuka/status/1756319794733994284
1756296324788716014,tweet,2024-02-10,Sat Feb 10 12:37:28 +0000 2024,0,11,103,,"原田珠々華【虹のコンキスタドール】さんが配信しているよ！- 
 

マイイベはキミは夏のレインボー歌ってみた",https://x.com/harada_suzuka/status/1756296324788716014
1756269411936391271,tweet,2024-02-10,Sat Feb 10 10:50:32 +0000 2024,5,13,134,,21じぐらい？配信するね^  ̫^,https://x.com/harada_suzuka/status/1756269411936391271
1756260320908316812,reply,2024-02-10,Sat Feb 10 10:14:24 +0000 2024,4,3,184,,@kurihara_mayu これからも親友としてよろしく🫰🏻,https://x.com/harada_suzuka/status/1756260320908316812
1756188615296893004,tweet,2024-02-10,Sat Feb 10 05:29:28 +0000 2024,13,17,435,,"チェキチャありがとうございました！
言いたいことたくさんあるだろうに、全部まとめて今までのこと褒めてくれて勝手に報われた気がしました🫶🏻
嘘ついたり誤魔化したりしたくなくてなんて言ったらいいか分からなかったから最近全然配信とか出来てなかったんだけどこれからはちゃんと配信とかするね！！",https://x.com/harada_suzuka/status/1756188615296893004
1756155495268950234,tweet,2024-02-10,Sat Feb 10 03:17:52 +0000 2024,2,21,221,,そして今日はこの後チェキチャなのです！どんな言葉もしっかり受け止めるのでよかったら残り数回お話したいです,https://x.com/harada_suzuka/status/1756155495268950234
