id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1324480591983620096,tweet,2020-11-05,Thu Nov 05 22:35:55 +0000 2020,38,11,360,https://pbs.twimg.com/media/EmGAEqHVoAAN8Kv.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1324480591983620096
1324364329127350273,tweet,2020-11-05,Thu Nov 05 14:53:56 +0000 2020,52,91,641,https://video.twimg.com/ext_tw_video/1324363589025591296/pr/vid/720x960/R5Y67OyWfNHBIimB.mp4,"#りおにゃんのレベル上げ計画 
遅くなりました〜💦
撮ってる場所が狭いのと、下手すぎるのでやっぱり下手だなと感じたw
温かい目で見てやってください ",https://x.com/yamamoto__rio/status/1324364329127350273
1324354740172382209,reply,2020-11-05,Thu Nov 05 14:15:50 +0000 2020,1,1,79,,#りおわんのスイーツ図鑑,https://x.com/yamamoto__rio/status/1324354740172382209
1324120103022071809,tweet,2020-11-04,Wed Nov 04 22:43:28 +0000 2020,43,11,379,https://pbs.twimg.com/media/EmA4NdUU0AAYVRF.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1324120103022071809
1323989175712972801,reply,2020-11-04,Wed Nov 04 14:03:12 +0000 2020,0,2,87,,"@matoba_karin わーい!!
ありがとうございます!!✨✨",https://x.com/yamamoto__rio/status/1323989175712972801
1323988778000609280,tweet,2020-11-04,Wed Nov 04 14:01:37 +0000 2020,13,10,286,https://pbs.twimg.com/media/El_AxkTUYAIXoS4.jpg,"#いい推しの日 
ここ一角にめちゃくちゃ詰め込んでるw ",https://x.com/yamamoto__rio/status/1323988778000609280
1323971786279587840,tweet,2020-11-04,Wed Nov 04 12:54:06 +0000 2020,51,102,678,https://video.twimg.com/ext_tw_video/1323971301497733120/pr/vid/720x960/GTU4sNHe0aTTBEq7.mp4,"#りおにゃんのレベル上げ計画 
第2回目！△△△ ",https://x.com/yamamoto__rio/status/1323971786279587840
1323755547858931713,tweet,2020-11-03,Tue Nov 03 22:34:51 +0000 2020,40,12,382,https://pbs.twimg.com/media/El7spgzVoAA6MnY.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1323755547858931713
1323639872746213381,reply,2020-11-03,Tue Nov 03 14:55:12 +0000 2020,1,1,116,,"@matoba_karin その節はありがとうございました!!
これから毎日頑張ります💪💪",https://x.com/yamamoto__rio/status/1323639872746213381
1323638974745726980,reply,2020-11-03,Tue Nov 03 14:51:38 +0000 2020,1,0,96,,@hiruta_airi ありがとうございます🥺,https://x.com/yamamoto__rio/status/1323638974745726980
1323630792208048129,reply,2020-11-03,Tue Nov 03 14:19:07 +0000 2020,0,0,95,,"@kumamoto_marina リプ早すぎてびっくりしましたw
ありがとうございますw",https://x.com/yamamoto__rio/status/1323630792208048129
1323628938925465600,tweet,2020-11-03,Tue Nov 03 14:11:45 +0000 2020,67,139,770,https://video.twimg.com/ext_tw_video/1323627873387732992/pr/vid/1280x720/v_jxVV946VM_CD6W.mp4,"#りおにゃんのレベル上げ計画 
始めたいと思います〜!!

こちらがずっと上げたいと思っていた動画ですw ",https://x.com/yamamoto__rio/status/1323628938925465600
1323532005829533696,tweet,2020-11-03,Tue Nov 03 07:46:34 +0000 2020,15,9,312,https://pbs.twimg.com/media/El4hVwfUYAECEA-.jpg,"秋葉原アイドルサーキット
ありがとうございました!! ",https://x.com/yamamoto__rio/status/1323532005829533696
1323445181757104128,tweet,2020-11-03,Tue Nov 03 02:01:34 +0000 2020,18,12,336,https://pbs.twimg.com/media/El3SX3vVMAEbr3w.jpg,"はろー!!やっほー!!

今日は秋葉原アイドルサーキットで有観客ライブです！
アキカルか神田明神ホールか ",https://x.com/yamamoto__rio/status/1323445181757104128
1323272083015491590,tweet,2020-11-02,Mon Nov 02 14:33:44 +0000 2020,5,3,158,,めっちゃいい写真だ！,https://x.com/yamamoto__rio/status/1323272083015491590
1323265514676711425,tweet,2020-11-02,Mon Nov 02 14:07:38 +0000 2020,4,2,123,,"第9回見てくれましたか〜！？
稲🌾稲🌾稲🌾稲🌾",https://x.com/yamamoto__rio/status/1323265514676711425
1323265108370358272,tweet,2020-11-02,Mon Nov 02 14:06:01 +0000 2020,1,2,100,,"集合チェキ付きチケットの抽選受付が明日までとなっております!!

大発表しちゃうし盛りだくさんの内容なのでぜひよろしくお願いします〜！",https://x.com/yamamoto__rio/status/1323265108370358272
1323030069598515201,tweet,2020-11-01,Sun Nov 01 22:32:03 +0000 2020,38,13,385,https://pbs.twimg.com/media/ElxY1FyU8AEHqKu.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1323030069598515201
1322757971982495744,tweet,2020-11-01,Sun Nov 01 04:30:50 +0000 2020,5,2,188,,"今！
テレビで冬スポのCM流れた!!
ただ！
テレビの音量小さすぎて曲全く聞こえなかった！泣いた！",https://x.com/yamamoto__rio/status/1322757971982495744
1322482333283332097,tweet,2020-10-31,Sat Oct 31 10:15:33 +0000 2020,16,27,494,https://pbs.twimg.com/media/ElpmqtSVoAAfGD8.jpg,HAPPY HALLOWEEN ｲｪｲｲｪｲｲｪｲ!! ,https://x.com/yamamoto__rio/status/1322482333283332097
1322457142394155009,tweet,2020-10-31,Sat Oct 31 08:35:27 +0000 2020,6,9,162,,"わぁ〜！
ついに等身大パネルが!!
ぜひ私と背比べに行ってみてください😏

抽選会は2日午後からだそうです！
よろしくお願いします〜",https://x.com/yamamoto__rio/status/1322457142394155009
1322423065960050688,tweet,2020-10-31,Sat Oct 31 06:20:03 +0000 2020,6,28,419,"https://pbs.twimg.com/media/ElowvdEU0AAvdgJ.jpg
https://pbs.twimg.com/media/ElowvdDU4AAUBRh.jpg","クロミちゃん
お誕生日おめでとう🖤

クロミちゃんっぽい服きて紫メイクして髪結んでピンとめた！
推ししか勝たん！ ",https://x.com/yamamoto__rio/status/1322423065960050688
1322308331592052736,reply,2020-10-30,Fri Oct 30 22:44:08 +0000 2020,9,1,132,,え！今日 HappyHalloweenじゃん！,https://x.com/yamamoto__rio/status/1322308331592052736
1322307265320288256,tweet,2020-10-30,Fri Oct 30 22:39:53 +0000 2020,31,10,366,https://pbs.twimg.com/media/ElnHccOVcAAaZmZ.jpg,おはようございます!! ,https://x.com/yamamoto__rio/status/1322307265320288256
1322168055342931975,tweet,2020-10-30,Fri Oct 30 13:26:43 +0000 2020,12,1,189,,"動画上げたくて1時間くらいTwitterさんと葛藤してるのにあげてくれない…😭
あとちょっとなのに",https://x.com/yamamoto__rio/status/1322168055342931975
1322141346543489024,tweet,2020-10-30,Fri Oct 30 11:40:35 +0000 2020,7,18,348,https://pbs.twimg.com/media/ElkwhslVMAAvlCo.jpg,"インターネットサイン会
ありがとうございました!!

今日のメンバーは雰囲気が似たような感じでゆる〜く楽しかったです ",https://x.com/yamamoto__rio/status/1322141346543489024
