id,type,date_created,date_created_full,reply_count,retweet_count,like_count,media,full_text,link
1622153065544687616,tweet,2023-02-05,Sun Feb 05 08:40:03 +0000 2023,1,1,58,,21時からチェキチャありますお話ししましょう,https://x.com/otsuka__miyu/status/1622153065544687616
1622145050556899328,reply,2023-02-05,Sun Feb 05 08:08:12 +0000 2023,4,19,371,https://pbs.twimg.com/media/FoMEUasagAE_PI1.jpg,@nemoto_nagi ,https://x.com/otsuka__miyu/status/1622145050556899328
1622138400747978752,reply,2023-02-05,Sun Feb 05 07:41:47 +0000 2023,1,18,400,https://pbs.twimg.com/media/FoL-RVoaMAEtjPZ.jpg,@nemoto_nagi ,https://x.com/otsuka__miyu/status/1622138400747978752
1622116018117287936,tweet,2023-02-05,Sun Feb 05 06:12:50 +0000 2023,14,41,541,https://pbs.twimg.com/media/FoLp6gVagAAk-gJ.jpg,"ユニット公演ありがとうございました★
喉太バタフライでした👄〜♪ ",https://x.com/otsuka__miyu/status/1622116018117287936
1622039216590053376,tweet,2023-02-05,Sun Feb 05 01:07:39 +0000 2023,6,1,234,,昨晩しみこのポケモンを勝手にやる夢見た,https://x.com/otsuka__miyu/status/1622039216590053376
1621885115789111296,tweet,2023-02-04,Sat Feb 04 14:55:19 +0000 2023,1,3,83,,"明日はこちら🤠😆
池袋でお待ちしております！
バタフライ…🦋✨✨",https://x.com/otsuka__miyu/status/1621885115789111296
1621861636595412992,tweet,2023-02-04,Sat Feb 04 13:22:01 +0000 2023,11,16,356,"https://pbs.twimg.com/media/FoICjI-aAAIIh40.jpg
https://pbs.twimg.com/media/FoICjJGaQAEIoaG.jpg
https://pbs.twimg.com/media/FoICjJBaUAMNB8m.jpg
https://pbs.twimg.com/media/FoICjJAaIAAH_-r.jpg","#虹コンおかわりツアー　
#美味いもの新潟 
たのしかった☃️ ",https://x.com/otsuka__miyu/status/1621861636595412992
1621857453699923969,tweet,2023-02-04,Sat Feb 04 13:05:24 +0000 2023,7,14,340,https://pbs.twimg.com/media/FoH-v8paQAAcOKO.jpg,"#虹コンおかわりツアー　新潟公演
ありがとうございました☆
はじめての編成とか、撮影可能とか！煽りとか！盛りだくさんでした、どうでしたか😸
たれかつとお米いただきました‼とんじるもいただいた！️美味しいかったー😭 ",https://x.com/otsuka__miyu/status/1621857453699923969
1621523623612928001,tweet,2023-02-03,Fri Feb 03 14:58:52 +0000 2023,6,12,226,"https://pbs.twimg.com/media/FoDPIwjaUAA_Is4.jpg
https://pbs.twimg.com/media/FoDPIwmaIAQ3E2C.jpg
https://pbs.twimg.com/media/FoDPIwjagAASQ8b.jpg","ナタリー様〜ありがとうございます😻 
これで六本木公演復習バッチグーですね👍 ",https://x.com/otsuka__miyu/status/1621523623612928001
1621521293567995905,tweet,2023-02-03,Fri Feb 03 14:49:37 +0000 2023,8,7,247,https://pbs.twimg.com/media/FoDNA_facAA1G22.jpg,"あやめちゃんがくれた美容液とかパックとか使ってから肌がモチモチしてます✨✨つける写真これじゃないかもしんないけど🤌
明日のツアー新潟公演楽しみです❗️早く寝ようおやすみー ",https://x.com/otsuka__miyu/status/1621521293567995905
1621160168577957888,tweet,2023-02-02,Thu Feb 02 14:54:38 +0000 2023,3,1,121,"https://pbs.twimg.com/media/Fn-ElKnacAM-kWK.jpg
https://pbs.twimg.com/media/Fn-ElKVaIAU-MBx.jpg",シャッフルユニットの新グッズきました。5日たのしみですよろしく！ ,https://x.com/otsuka__miyu/status/1621160168577957888
1621159588639956992,tweet,2023-02-02,Thu Feb 02 14:52:20 +0000 2023,0,7,91,,"投稿ナリ

",https://x.com/otsuka__miyu/status/1621159588639956992
1621152031892451331,tweet,2023-02-02,Thu Feb 02 14:22:18 +0000 2023,14,58,491,"https://pbs.twimg.com/media/Fn99K9KacAIFo4c.jpg
https://pbs.twimg.com/media/Fn99K9OaEAE9DvC.jpg
https://pbs.twimg.com/media/Fn99K9FaYAM_oMk.jpg","三鷹ヨルちゃん（戦争の悪魔）のコスプレをしました
#chainsawman #chainsawmancosplay ",https://x.com/otsuka__miyu/status/1621152031892451331
1621141848910876672,tweet,2023-02-02,Thu Feb 02 13:41:50 +0000 2023,3,3,100,,"#虹コンおかわりツアー　
的場チームリハしてきた‼
新ヨカちゃんもくわわって、とっても新鮮な感じ️でたのしみっ🍚💨♨️
初陣は明後日、新潟公演です

",https://x.com/otsuka__miyu/status/1621141848910876672
1620799302540103680,tweet,2023-02-01,Wed Feb 01 15:00:41 +0000 2023,13,23,408,https://video.twimg.com/ext_tw_video/1620799220541161474/pr/vid/720x960/nM06JK8xzUp-sMvk.mp4,"みなさまの笑顔がほんとに原動力だなと、今日ライブしててしみじみおもいました。。
歌とか踊りで返していきたいよ！
いつも本当にありがとう。
私の夢見てね😾おやすみなさい… ",https://x.com/otsuka__miyu/status/1620799302540103680
1620777024968339456,tweet,2023-02-01,Wed Feb 01 13:32:09 +0000 2023,10,19,446,"https://pbs.twimg.com/media/Fn4oAX9XgAAmnML.jpg
https://pbs.twimg.com/media/Fn4oAX9WAAI9QHJ.jpg","#虹コンおかわりツアー
初日六本木❗️
ありがとうございました〜🍲🤠🤠🤠 ",https://x.com/otsuka__miyu/status/1620777024968339456
1620644495011500033,tweet,2023-02-01,Wed Feb 01 04:45:32 +0000 2023,3,2,176,https://pbs.twimg.com/media/Fn2vk5-aEAEXMba.jpg,"グッズなり🫡🍚
 #虹コンおかわりツアー ",https://x.com/otsuka__miyu/status/1620644495011500033
1620635577954729984,tweet,2023-02-01,Wed Feb 01 04:10:06 +0000 2023,5,15,344,https://pbs.twimg.com/media/Fn2ndiPaIAAfYHH.jpg,"オムライス食べた🫡
フーお腹いっぱい！
みんなもいっぱい食べてから、おかわりしにきてねーっ🍲💨
本日EXシアター六本木にてツアー初日公演🥢♨️お待ちしております☆
 #虹コンおかわりツアー ",https://x.com/otsuka__miyu/status/1620635577954729984
1620356756546400256,tweet,2023-01-31,Tue Jan 31 09:42:10 +0000 2023,10,19,410,https://pbs.twimg.com/media/Fnyp4M6aYAMSxmc.jpg,"明日は待ちに待った
 #虹コンおかわりツアー 🍚🥢
初日❗️
六本木でお待ちしてます✨✨🌟
たくさん歌聴いていただきたいし
ダンスも見ていただきたいです💃‼️👍
無限おかわり💨でおねがいしまーす🤲🚃🌋
 
去年のツアー時だよ🤳↓ ",https://x.com/otsuka__miyu/status/1620356756546400256
1620036410127572992,tweet,2023-01-30,Mon Jan 30 12:29:13 +0000 2023,5,4,90,,"#虹コンおかわりツアー　初日、東京ＥＸシアター六本木、通しリハーサル終わりました🧣
みなさんにぽかぽかしてもらえるようなライブできるようにします、はやくいっぱい歌いたい✌️
明日は精神統一して過ごします😳‼️",https://x.com/otsuka__miyu/status/1620036410127572992
1619987375190581248,tweet,2023-01-30,Mon Jan 30 09:14:22 +0000 2023,0,2,107,,"あおちゃんとキャッチ✌️
出演させていただきます😀😀
バレンタインのお話しお便りお待ちしてますっ♪",https://x.com/otsuka__miyu/status/1619987375190581248
1619256507358670852,tweet,2023-01-28,Sat Jan 28 08:50:10 +0000 2023,8,23,406,"https://pbs.twimg.com/media/FnjBNN6akAAIFtj.jpg
https://pbs.twimg.com/media/FnjBNN6agAA5i_2.jpg
https://pbs.twimg.com/media/FnjBNN3aEAAzY5k.jpg","1枚目2枚目ピース二種
3枚目お尻からコード ",https://x.com/otsuka__miyu/status/1619256507358670852
